Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Yakomo,2021-12-11 16:16:39,00:00:22,Autoplayed: user action: None; ,Imperdonable (Clip): Imperdonable,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:22,00:00:22,PE (Peru)
Yakomo,2021-12-11 16:15:47,00:00:26,Autoplayed: user action: None; ,Little Nicky_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:26,Not latest view,PE (Peru)
Yakomo,2021-12-11 16:15:07,00:00:26,Autoplayed: user action: None; ,Yes Man_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:26,00:00:26,PE (Peru)
Yakomo,2021-12-10 18:48:57,00:49:30,Autoplayed: user action: User_Interaction; ,El Hombre Araña 2,,Sony Sony Android TV 2018 M2 4K Smart TV,02:03:07,02:03:07,PE (Peru)
Yakomo,2021-12-10 18:48:14,00:00:18,Autoplayed: user action: None; ,Temporada 3 (Clip): Titanes,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:18,00:00:18,PE (Peru)
Yakomo,2021-12-08 04:41:13,00:22:54,,La casa de papel: Parte 5: El final del camino (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:24:25,00:24:25,PE (Peru)
Yakomo,2021-12-08 04:38:08,00:03:01,,Parte 4 (Resumen): La casa de papel,RECAP,Sony Sony Android TV 2018 M2 4K Smart TV,00:03:01,00:03:01,PE (Peru)
Yakomo,2021-12-08 04:37:46,00:00:19,Autoplayed: user action: None; ,Part 4 Bonus Video 1: La casa de papel,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:19,00:00:19,PE (Peru)
Yakomo,2021-12-08 04:37:01,00:00:38,,Perdidos en el espacio: Temporada 1: Impacto (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:38,00:00:38,PE (Peru)
Yakomo,2021-12-08 04:36:48,00:00:05,Autoplayed: user action: None; ,Temporada 3 (Avance 1): Perdidos en el espacio,TEASER_TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,00:00:05,PE (Peru)
Yakomo,2021-12-04 23:36:54,00:07:36,,Bob Esponja: Temporada 4: El colchón perdido / Cangrejo contra Plankton (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:07:42,Not latest view,PE (Peru)
Yakomo,2021-12-04 23:13:36,00:23:14,,Bob Esponja: Temporada 4: Témele al crabhamburger / El caparazón de un hombre (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:23:14,00:23:14,PE (Peru)
Yakomo,2021-12-04 23:12:54,00:00:01,Autoplayed: user action: None; ,Parque Jurásico III,,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:01,Not latest view,PE (Peru)
Yakomo,2021-12-04 23:11:51,00:00:02,Autoplayed: user action: None; ,Yu-Gi-Oh!: Temporada 1: La suerte está echada (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:03,Not latest view,PE (Peru)
Yakomo,2021-12-04 23:11:03,00:00:15,Autoplayed: user action: None; ,Temporada 1 (Avance): Arcane,TEASER_TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:15,00:00:15,PE (Peru)
Yakomo,2021-12-04 18:00:20,00:00:06,Autoplayed: user action: None; ,Avance 2: El chico que salvó la Navidad,TEASER_TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-12-04 18:00:05,00:00:11,Autoplayed: user action: None; ,Temporada 1 (Avance 2): Jurassic World: Campamento Cretácico,TEASER_TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:11,00:00:11,PE (Peru)
Yakomo,2021-12-04 17:59:16,00:00:09,Autoplayed: user action: None; ,Temporada 5 (Clip): F is for Family,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:09,00:00:09,PE (Peru)
Yakomo,2021-12-04 17:58:41,00:00:04,Autoplayed: user action: None; ,Temporada 3 (Clip): Perdidos en el espacio,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-12-04 17:57:35,00:00:24,Autoplayed: user action: None; ,Pourris gâtés_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:24,00:00:24,PE (Peru)
Yakomo,2021-12-04 17:56:20,00:00:58,Autoplayed: user action: None; ,Temporada 1 (Avance 1): Super Crooks,TEASER_TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:58,Not latest view,PE (Peru)
Yakomo,2021-11-28 18:51:25,00:04:02,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Temporada 7: En el intento (Capítulo 6),,Sony Sony Android TV 2018 M2 4K Smart TV,00:04:12,00:04:12,PE (Peru)
Yakomo,2021-11-28 18:30:01,00:21:21,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Temporada 7: Debbie (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:21:30,00:21:30,PE (Peru)
Yakomo,2021-11-28 18:07:57,00:21:18,Autoplayed: user action: User_Interaction; ,Brooklyn Nine-Nine: Temporada 7: Los juegos de Jimmy Jab II (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:21:19,00:21:19,PE (Peru)
Yakomo,2021-11-28 18:07:28,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Clip): Elfos,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:07,00:00:07,PE (Peru)
Yakomo,2021-11-28 14:27:33,00:25:44,,El sorprendente Hombre-Araña 2: La amenaza de Electro,,Sony Sony Android TV 2018 M2 4K Smart TV,02:12:42,02:12:42,PE (Peru)
Yakomo,2021-11-28 14:27:24,00:00:05,Autoplayed: user action: None; ,The Amazing Spider-Man 2_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,00:00:05,PE (Peru)
Yakomo,2021-11-27 19:13:40,00:03:28,,Cowboy Bebop: Temporada 1: Baile binario (Capítulo 6),,Sony Sony Android TV 2018 M2 4K Smart TV,00:03:32,00:03:32,PE (Peru)
Yakomo,2021-11-27 18:32:45,00:40:45,Autoplayed: user action: User_Interaction; ,Cowboy Bebop: Temporada 1: Tango oscuro (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:42:17,00:42:17,PE (Peru)
Yakomo,2021-11-27 18:32:16,00:00:06,Autoplayed: user action: None; ,Herida (Clip): Herida,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-11-23 19:28:42,00:00:01,Autoplayed: user action: None; ,Cowboy Bebop: Temporada 1: Canción triste para un asteroide (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:02,00:00:02,PE (Peru)
Yakomo,2021-11-23 18:51:12,00:37:07,,Cowboy Bebop: Temporada 1: Soul de Calisto (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:38:38,00:38:38,PE (Peru)
Yakomo,2021-11-23 04:06:16,00:41:42,,Cowboy Bebop: Temporada 1: Swing estelar (Capítulo 3),,Sony Sony Android TV 2018 M2 4K Smart TV,00:43:17,00:43:17,PE (Peru)
Yakomo,2021-11-23 04:06:07,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Clip): Cowboy Bebop,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,00:00:05,PE (Peru)
Yakomo,2021-11-22 01:41:46,00:34:41,Autoplayed: user action: User_Interaction; ,Cowboy Bebop: Temporada 1: Pop venusiano (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:36:13,00:36:13,PE (Peru)
Yakomo,2021-11-22 01:41:37,00:00:05,,Cowboy Bebop: Temporada 1: Pop venusiano (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,Not latest view,PE (Peru)
Yakomo,2021-11-22 00:54:09,00:47:00,,Cowboy Bebop: Temporada 1: Góspel galáctico (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:47:01,00:47:01,PE (Peru)
Yakomo,2021-11-22 00:54:01,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clip): Cowboy Bebop,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-21 22:56:17,00:07:51,,Los 100: Temporada 7: El jardín (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:08:16,00:08:16,PE (Peru)
Yakomo,2021-11-21 22:56:08,00:00:07,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:07,00:00:07,PE (Peru)
Yakomo,2021-11-21 22:55:35,00:00:08,,"tick, tick...BOOM!",,Sony Sony Android TV 2018 M2 4K Smart TV,00:07:26,00:07:26,PE (Peru)
Yakomo,2021-11-21 22:55:25,00:00:07,Autoplayed: user action: None; ,"tick, tick...BOOM! (Clip): tick, tick...BOOM!",HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:07,00:00:07,PE (Peru)
Yakomo,2021-11-21 18:56:45,00:44:35,,Las películas que nos formaron: Temporada 2: Parque Jurásico (Capítulo 3),,Sony Sony Android TV 2018 M2 4K Smart TV,00:44:52,00:44:52,PE (Peru)
Yakomo,2021-11-21 15:55:16,00:52:09,Autoplayed: user action: User_Interaction; ,Kuroko no Basket: Último juego,,Sony Sony Android TV 2018 M2 4K Smart TV,01:16:37,01:16:37,PE (Peru)
Yakomo,2021-11-21 15:09:31,00:45:29,Autoplayed: user action: User_Interaction; ,Rumbo al infierno: Temporada 1: Episodio 1 (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:45:29,00:45:29,PE (Peru)
Yakomo,2021-11-21 15:09:10,00:00:06,Autoplayed: user action: None; ,Kuroko no Basket: Último juego,,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,Not latest view,PE (Peru)
Yakomo,2021-11-21 15:08:39,00:00:21,Autoplayed: user action: None; ,Temporada 1 (Clip): Rumbo al infierno,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:21,00:00:21,PE (Peru)
Yakomo,2021-11-21 15:08:30,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Clip): Cowboy Bebop,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,Not latest view,PE (Peru)
Yakomo,2021-11-21 05:15:53,00:24:51,,El juego del calamar: Temporada 1: Infierno (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:53:02,00:53:02,PE (Peru)
Yakomo,2021-11-21 00:56:18,00:21:23,Autoplayed: user action: User_Interaction; ,El juego del calamar: Temporada 1: Infierno (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:28:12,Not latest view,PE (Peru)
Yakomo,2021-11-21 00:48:21,00:07:20,Autoplayed: user action: User_Interaction; ,"tick, tick...BOOM!",,Sony Sony Android TV 2018 M2 4K Smart TV,00:07:20,Not latest view,PE (Peru)
Yakomo,2021-11-19 14:50:48,00:04:50,,After Life: Más allá de mi mujer: Temporada 1: Episodio 1 (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:04:50,00:04:50,PE (Peru)
Yakomo,2021-11-19 14:50:39,00:00:06,Autoplayed: user action: None; ,After Life: Más allá de mi mujer: Temporada 1 (Tráiler),TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-11-19 14:50:18,00:00:05,Autoplayed: user action: None; ,I Am Not Okay With This: Season 1_PVS_MEGA,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,00:00:05,PE (Peru)
Yakomo,2021-11-19 14:49:48,00:00:08,Autoplayed: user action: None; ,After Life: Más allá de mi mujer: Temporada 1 (Tráiler),TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:08,Not latest view,PE (Peru)
Yakomo,2021-11-19 14:49:34,00:00:10,Autoplayed: user action: None; ,"Nuevo Rico, Nuevo Pobre: Season 1_hook_05_16x9",HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:10,00:00:10,PE (Peru)
Yakomo,2021-11-19 14:48:36,00:00:20,Autoplayed: user action: None; ,Jumper_hook_01_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:20,00:00:20,PE (Peru)
Yakomo,2021-11-19 14:47:52,00:00:32,Autoplayed: user action: None; ,Tráiler: High Score: El mundo de los videojuegos,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:32,Not latest view,PE (Peru)
Yakomo,2021-11-19 14:47:18,00:00:04,Autoplayed: user action: None; ,Ghost_hook_02_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-19 14:46:02,00:00:14,Autoplayed: user action: None; ,Tráiler: Yara,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:14,00:00:14,PE (Peru)
Yakomo,2021-11-19 14:45:48,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Clip): Cazar asesinos,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:10,00:00:10,PE (Peru)
Yakomo,2021-11-19 14:45:34,00:00:05,Autoplayed: user action: None; ,The Flash: Season 1_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,Not latest view,PE (Peru)
Yakomo,2021-11-19 14:45:09,00:00:05,Autoplayed: user action: None; ,The Amazing Spider-Man 2_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,Not latest view,PE (Peru)
Yakomo,2021-11-19 14:44:52,00:00:08,Autoplayed: user action: None; ,IT_CAN_ALWAYS_WAIT Clip: Carlos Ballarta: Falso profeta,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:08,00:00:08,PE (Peru)
Yakomo,2021-11-19 14:44:27,00:00:11,Autoplayed: user action: None; ,Parte 3 (Tráiler): Paradise PD,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:11,00:00:11,PE (Peru)
Yakomo,2021-11-18 18:16:41,00:47:17,,Las películas que nos formaron: Temporada 3: Aliens (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:47:28,00:47:28,PE (Peru)
Yakomo,2021-11-18 18:14:34,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Avance): Arcane,TEASER_TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,Not latest view,PE (Peru)
Yakomo,2021-11-17 22:27:31,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Tráiler): Arcane,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-11-17 21:48:55,00:38:33,,Luis Miguel - La serie: Temporada 3: La bikina (Capítulo 6),,Sony Sony Android TV 2018 M2 4K Smart TV,00:38:38,00:38:38,PE (Peru)
Yakomo,2021-11-17 21:26:10,00:22:42,,Luis Miguel - La serie: Temporada 3: Amante del amor (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:46:19,00:46:19,PE (Peru)
Yakomo,2021-11-17 21:26:04,00:00:04,Autoplayed: user action: None; ,Luis Miguel - La serie: Temporada 2 (Tráiler),TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-17 21:25:54,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clip): Cortar por la línea de puntos,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-17 05:11:29,00:23:36,,Luis Miguel - La serie: Temporada 3: Amante del amor (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:23:41,Not latest view,PE (Peru)
Yakomo,2021-11-17 04:55:47,00:15:42,,Luis Miguel - La serie: Temporada 3: Sabor a mí (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:40:37,00:40:37,PE (Peru)
Yakomo,2021-11-17 04:55:35,00:00:09,Autoplayed: user action: None; ,Luis Miguel - The Series: Season 2- Direct Lift 2,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:09,00:00:09,PE (Peru)
Yakomo,2021-11-16 20:21:04,00:25:17,Autoplayed: user action: User_Interaction; ,Luis Miguel - La serie: Temporada 3: Sabor a mí (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:24:57,Not latest view,PE (Peru)
Yakomo,2021-11-16 19:36:05,00:44:56,,Luis Miguel - La serie: Temporada 3: Por debajo de la mesa (Capítulo 3),,Sony Sony Android TV 2018 M2 4K Smart TV,00:45:01,00:45:01,PE (Peru)
Yakomo,2021-11-16 18:58:49,00:37:13,,Luis Miguel - La serie: Temporada 3: Cómo es posible que a mi lado (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:37:18,00:37:18,PE (Peru)
Yakomo,2021-11-16 18:37:50,00:20:56,,Luis Miguel - La serie: Temporada 3: Sueña (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:46:58,00:46:58,PE (Peru)
Yakomo,2021-11-16 18:37:32,00:00:15,Autoplayed: user action: None; ,Luis Miguel - The Series: Season 2- Direct Lift 2,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:15,Not latest view,PE (Peru)
Yakomo,2021-11-16 18:37:04,00:00:08,Autoplayed: user action: None; ,Luis Miguel - The Series: Season 2- Direct Lift 2,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:08,Not latest view,PE (Peru)
Yakomo,2021-11-16 18:36:55,00:00:06,Autoplayed: user action: None; ,Tráiler: Alerta roja,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-11-16 18:36:44,00:00:02,,Juego de traición,,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:02,00:00:02,PE (Peru)
Yakomo,2021-11-16 18:36:27,00:00:11,Autoplayed: user action: None; ,White Boy Rick_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:11,00:00:11,PE (Peru)
Yakomo,2021-11-16 04:21:45,00:25:26,,Luis Miguel - La serie: Temporada 3: Sueña (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:26:08,Not latest view,PE (Peru)
Yakomo,2021-11-16 04:21:17,00:00:01,Autoplayed: user action: User_Interaction; ,Luis Miguel - La serie: Temporada 1: La chica del bikini azul (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:01,00:00:01,PE (Peru)
Yakomo,2021-11-15 04:02:24,00:41:57,,Luis Miguel - La serie: Temporada 1: Culpable o no (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:42:02,00:42:02,PE (Peru)
Yakomo,2021-11-15 03:45:15,00:17:04,,Luis Miguel - La serie: Temporada 1: Yo que no vivo sin ti (Capítulo 3),,Sony Sony Android TV 2018 M2 4K Smart TV,00:47:43,00:47:43,PE (Peru)
Yakomo,2021-11-15 00:46:10,00:30:39,,Luis Miguel - La serie: Temporada 1: Yo que no vivo sin ti (Capítulo 3),,Sony Sony Android TV 2018 M2 4K Smart TV,00:30:42,Not latest view,PE (Peru)
Yakomo,2021-11-15 00:46:00,00:00:02,Autoplayed: user action: None; ,Luis Miguel - La serie: Temporada 1: La malagueña (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:19:56,00:19:56,PE (Peru)
Yakomo,2021-11-14 19:26:58,00:25:12,,Alerta roja,,Sony Sony Android TV 2018 M2 4K Smart TV,01:56:43,01:56:43,PE (Peru)
Yakomo,2021-11-14 15:54:23,01:24:08,,Alerta roja,,Sony Sony Android TV 2018 M2 4K Smart TV,01:24:08,Not latest view,PE (Peru)
Yakomo,2021-11-14 15:54:10,00:00:09,Autoplayed: user action: None; ,Tráiler: Alerta roja,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:09,Not latest view,PE (Peru)
Yakomo,2021-11-14 15:53:47,00:00:09,Autoplayed: user action: None; ,Gods of Egypt_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:09,00:00:09,PE (Peru)
Yakomo,2021-11-14 15:52:21,00:00:23,Autoplayed: user action: None; ,Spider-Man 2_hook_04_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:23,00:00:23,PE (Peru)
Yakomo,2021-11-14 15:51:49,00:00:11,Autoplayed: user action: None; ,The Mummy Returns_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:11,00:00:11,PE (Peru)
Yakomo,2021-11-14 15:51:14,00:00:16,Autoplayed: user action: None; ,Tráiler: ¡Qué duro es el amor!,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:16,00:00:16,PE (Peru)
Yakomo,2021-11-14 15:50:41,00:00:10,Autoplayed: user action: None; ,Alerta roja (Clip): Alerta roja,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:10,00:00:10,PE (Peru)
Yakomo,2021-11-14 01:50:08,00:00:07,Autoplayed: user action: None; ,Komi Can't Communicate: Season 1_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:08,00:00:08,PE (Peru)
Yakomo,2021-11-10 00:25:28,00:20:37,,La isla siniestra,,Sony Sony Android TV 2018 M2 4K Smart TV,00:23:23,00:23:23,PE (Peru)
Yakomo,2021-11-10 00:25:20,00:00:05,Autoplayed: user action: None; ,Shutter Island_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,00:00:05,PE (Peru)
Yakomo,2021-11-10 00:23:24,00:00:27,Autoplayed: user action: None; ,The Mummy Returns_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:27,Not latest view,PE (Peru)
Yakomo,2021-11-08 01:31:53,00:06:53,,El juego del calamar: Temporada 1: Infierno (Capítulo 2),,Sony Sony Android TV 2018 M2 4K Smart TV,00:06:53,Not latest view,PE (Peru)
Yakomo,2021-11-08 01:31:38,00:00:12,Autoplayed: user action: None; ,Temporada 1 (Clip): El juego del calamar,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:12,00:00:12,PE (Peru)
Yakomo,2021-11-07 18:51:56,01:56:58,Autoplayed: user action: User_Interaction; ,La momia,,Sony Sony Android TV 2018 M2 4K Smart TV,01:57:00,01:57:00,PE (Peru)
Yakomo,2021-11-07 18:51:09,00:00:06,Autoplayed: user action: None; ,Temporada 2 (Clip): Otra vida,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-11-07 18:49:38,00:00:04,Autoplayed: user action: None; ,Black Mirror: Temporada 5: Striking Vipers (Capítulo 1),,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:05,00:00:05,PE (Peru)
Yakomo,2021-11-07 05:19:09,00:00:09,Autoplayed: user action: None; ,Temporada 3 (Clip): Narcos: México,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:09,00:00:09,PE (Peru)
Yakomo,2021-11-07 05:18:55,00:00:04,Autoplayed: user action: None; ,El final del paraíso: Season 1_hook_01_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-07 05:18:48,00:00:04,Autoplayed: user action: None; ,The Father Who Moves Mountains_hook_04_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-07 05:18:30,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Tráiler 2): Alice in Borderland,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,00:00:04,PE (Peru)
Yakomo,2021-11-07 05:18:05,00:00:12,Autoplayed: user action: None; ,The 100: Season 1_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:12,Not latest view,PE (Peru)
Yakomo,2021-11-07 05:17:20,00:00:41,Autoplayed: user action: None; ,Miniserie (Clip): Misa de medianoche,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:41,00:00:41,PE (Peru)
Yakomo,2021-11-07 05:15:21,00:01:36,Autoplayed: user action: User_Interaction; ,La Colonia,,Sony Sony Android TV 2018 M2 4K Smart TV,00:39:23,00:39:23,PE (Peru)
Yakomo,2021-11-06 18:09:37,00:41:14,,Las películas que nos formaron: Temporada 1: Duro de matar (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:44:45,00:44:45,PE (Peru)
Yakomo,2021-11-06 18:06:11,00:00:06,Autoplayed: user action: None; ,21_Manualhook_2_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:06,00:00:06,PE (Peru)
Yakomo,2021-11-06 04:16:14,00:56:30,,You: Temporada 3: ¿Qué es el amor? (Capítulo 10),,Sony Sony Android TV 2018 M2 4K Smart TV,00:57:44,00:57:44,PE (Peru)
Yakomo,2021-11-06 04:15:50,00:00:14,Autoplayed: user action: None; ,Sausage Party_hook_primary_16x9,HOOK,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:14,00:00:14,PE (Peru)
Yakomo,2021-11-03 22:20:46,00:37:48,,La Colonia,,Sony Sony Android TV 2018 M2 4K Smart TV,00:37:48,Not latest view,PE (Peru)
Yakomo,2021-11-03 18:38:22,00:45:40,Autoplayed: user action: User_Interaction; ,You: Temporada 3: Señales de alerta (Capítulo 9),,Sony Sony Android TV 2018 M2 4K Smart TV,00:46:00,00:46:00,PE (Peru)
Yakomo,2021-11-01 01:16:57,00:45:42,,You: Temporada 3: Aventuras y desventuras (Capítulo 8),,Sony Sony Android TV 2018 M2 4K Smart TV,00:48:51,00:48:51,PE (Peru)
Yakomo,2021-11-01 01:16:24,00:00:29,Autoplayed: user action: None; ,Temporada 3 (Tráiler 1): You,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:29,00:00:29,PE (Peru)
Yakomo,2021-10-31 19:12:52,00:48:08,,You: Temporada 3: Aquí todos estamos locos (Capítulo 7),,Sony Sony Android TV 2018 M2 4K Smart TV,00:48:46,00:48:46,PE (Peru)
Yakomo,2021-10-31 19:12:45,00:00:04,Autoplayed: user action: None; ,Temporada 3 (Tráiler 1): You,TRAILER,Sony Sony Android TV 2018 M2 4K Smart TV,00:00:04,Not latest view,PE (Peru)
Yakomo,2021-10-31 07:23:38,00:49:25,,You: Temporada 3: Un nuevo emprendimiento (Capítulo 6),,Sony Sony Android TV 2018 M2 4K Smart TV,00:50:44,00:50:44,PE (Peru)
Yakomo,2021-10-31 06:42:12,00:41:17,,You: Temporada 3: En el bosque (Capítulo 5),,Sony Sony Android TV 2018 M2 4K Smart TV,00:42:24,00:42:24,PE (Peru)
Yakomo,2021-10-31 01:51:33,00:43:38,,You: Temporada 3: Unidos por Madre Linda (Capítulo 4),,Sony Sony Android TV 2018 M2 4K Smart TV,00:44:25,00:44:25,PE (Peru)
Yakomo,2021-10-31 01:17:26,00:32:01,,You: Temporada 3: Síndrome de la mujer blanca desaparecida (Capítulo 3),,Sony Sony Android TV 2018 M2 4K Smart TV,00:41:57,00:41:57,PE (Peru)
